base_year,location,data_year,total_deficit_mwh,deficit_hours,total_gen_mwh,avg_storage_mwh
2023,Dulacca Wind Farm,2020,461.18,21,649044.89,316.38
2023,Dulacca Wind Farm,2021,550.34,16,646414.83,316.39
2023,Dulacca Wind Farm,2022,1698.7,44,633469.95,314.55
2023,Dulacca Wind Farm,2023,174.0,5,651713.24,318.72
2023,Dulacca Wind Farm,2024,824.38,25,619495.54,311.19
2023,Mount Emerald Wind Farm,2019,928.34,32,690502.1,252.3
2023,Mount Emerald Wind Farm,2020,309.85,15,680502.45,253.01
2023,Mount Emerald Wind Farm,2021,1258.36,45,651187.99,246.55
2023,Mount Emerald Wind Farm,2022,188.38,15,653425.6,251.57
2023,Mount Emerald Wind Farm,2023,94.05,9,671089.84,251.46
2023,Mount Emerald Wind Farm,2024,230.45,17,660368.38,253.16
2023,Kaban,2019,797.84,30,677832.96,266.38
2023,Kaban,2020,202.17,12,668506.16,268.87
2023,Kaban,2021,724.39,27,642918.27,261.91
2023,Kaban,2022,457.01,22,645517.34,266.18
2023,Kaban,2023,91.0,8,658016.18,266.06
2023,Kaban,2024,211.61,8,650555.97,268.69
2023,Sample data,2019,332.2,7,749330.79,464.3
2023,Sample data,2020,2671.19,55,687018.7,440.87
2023,Sample data,2021,3575.28,65,712019.23,447.5
2023,Sample data,2022,3037.31,61,671861.88,440.63
2023,Sample data,2023,817.07,16,720708.23,463.16
2023,Sample data,2024,1323.26,30,713889.57,450.38
2023,Kennedy Energy Park Stage 1,2019,163.07,15,682256.43,241.25
2023,Kennedy Energy Park Stage 1,2020,496.45,21,679665.36,240.01
2023,Kennedy Energy Park Stage 1,2021,78.91,11,660231.6,241.26
2023,Kennedy Energy Park Stage 1,2022,1820.52,50,659628.67,237.63
2023,Kennedy Energy Park Stage 1,2023,92.07,11,670210.69,240.95
2023,Kennedy Energy Park Stage 1,2024,342.03,20,657324.27,239.77
2023,Western Downs Green Power Hub,2019,487.72,13,673832.0,339.51
2023,Western Downs Green Power Hub,2020,201.37,9,651504.7,339.8
2023,Western Downs Green Power Hub,2021,754.67,20,647526.26,336.69
2023,Western Downs Green Power Hub,2022,1543.6,36,639053.84,336.41
2023,Western Downs Green Power Hub,2023,142.99,6,656691.06,341.2
2023,Western Downs Green Power Hub,2024,1155.79,25,622948.33,332.85
2023,Daydream Solar Farm,2019,123.54,7,589855.64,311.98
2023,Daydream Solar Farm,2020,427.01,14,586816.32,309.98
2023,Daydream Solar Farm,2021,671.08,18,565209.62,305.62
2023,Daydream Solar Farm,2022,1309.81,32,569733.57,306.82
2023,Daydream Solar Farm,2023,108.14,7,583084.73,309.64
2023,Daydream Solar Farm,2024,429.49,14,575023.46,310.81
2023,Kidston Solar Project KS1,2019,344.22,18,650072.04,259.6
2023,Kidston Solar Project KS1,2020,146.13,11,641806.55,258.67
2023,Kidston Solar Project KS1,2021,636.16,26,624079.46,255.23
2023,Kidston Solar Project KS1,2022,714.98,25,624666.68,256.3
2023,Kidston Solar Project KS1,2023,191.26,10,632401.79,258.64
2023,Kidston Solar Project KS1,2024,255.55,8,625570.42,258.52
2023,Emerald Solar Farm,2019,52.72,4,587724.26,325.53
2023,Emerald Solar Farm,2020,629.62,16,576167.18,320.3
2023,Emerald Solar Farm,2021,1104.5,21,571196.39,320.54
2023,Emerald Solar Farm,2022,2566.6,52,557367.8,314.77
2023,Emerald Solar Farm,2023,298.51,9,573384.84,321.52
2023,Emerald Solar Farm,2024,1245.23,29,562904.69,318.0
2023,Ross River Solar Farm ,2019,711.63,27,588499.06,263.68
2023,Ross River Solar Farm ,2020,406.88,21,583192.15,262.45
2023,Ross River Solar Farm ,2021,1260.53,43,561354.64,258.44
2023,Ross River Solar Farm ,2022,1037.12,29,566234.18,261.69
2023,Ross River Solar Farm ,2023,48.46,8,581343.06,263.64
2023,Ross River Solar Farm ,2024,374.21,12,569504.58,264.16
2023,Childers Solar Farm,2019,177.06,7,665582.14,346.66
2023,Childers Solar Farm,2020,649.51,14,638990.4,341.74
2023,Childers Solar Farm,2021,1334.46,26,632701.89,339.96
2023,Childers Solar Farm,2022,2599.29,44,629363.02,333.84
2023,Childers Solar Farm,2023,124.11,6,649974.14,345.44
2023,Childers Solar Farm,2024,390.56,8,633242.11,341.79
2023,Haughton Solar Farm,2019,76.08,7,623157.44,277.4
2023,Haughton Solar Farm,2020,200.77,13,615712.12,275.88
2023,Haughton Solar Farm,2021,635.84,19,592529.66,272.4
2023,Haughton Solar Farm,2022,663.15,19,596061.65,274.1
2023,Haughton Solar Farm,2023,92.99,8,613792.16,275.6
2023,Haughton Solar Farm,2024,301.36,11,603834.37,276.03
2023,Cattle Hill Wind Farm ,2019,38.67,1,805208.19,538.29
2023,Cattle Hill Wind Farm ,2020,1979.38,47,728141.95,510.37
2023,Cattle Hill Wind Farm ,2021,3443.72,66,750265.53,514.94
2023,Cattle Hill Wind Farm ,2022,1474.48,33,691209.66,515.49
2023,Cattle Hill Wind Farm ,2023,762.25,14,756576.34,532.69
2023,Cattle Hill Wind Farm ,2024,1251.11,26,763748.04,510.64
2023,Granville Harbour Wind Farm,2019,1016.74,23,872126.66,332.1
2023,Granville Harbour Wind Farm,2020,1075.7,27,830750.51,325.61
2023,Granville Harbour Wind Farm,2021,2372.83,55,848592.74,322.35
2023,Granville Harbour Wind Farm,2022,1098.79,31,844893.38,326.65
2023,Granville Harbour Wind Farm,2023,1035.68,23,857122.87,331.71
2023,Granville Harbour Wind Farm,2024,962.21,28,856544.47,327.99
2023,"Huxley Wind Farm, King Island",2019,1355.08,23,799864.94,313.39
2023,"Huxley Wind Farm, King Island",2020,1985.06,47,774025.38,305.68
2023,"Huxley Wind Farm, King Island",2021,1625.01,46,792004.68,308.64
2023,"Huxley Wind Farm, King Island",2022,2336.17,54,775746.19,305.48
2023,"Huxley Wind Farm, King Island",2023,558.6,13,795857.28,314.86
2023,"Huxley Wind Farm, King Island",2024,3439.03,71,785236.59,306.71
2023,Musselroe Wind Farm,2019,132.16,5,696506.37,518.33
2023,Musselroe Wind Farm,2020,2933.19,64,643482.04,490.58
2023,Musselroe Wind Farm,2021,4076.62,77,662794.27,500.06
2023,Musselroe Wind Farm,2022,2450.27,52,623652.34,486.13
2023,Musselroe Wind Farm,2023,579.76,12,665185.45,515.15
2023,Musselroe Wind Farm,2024,500.97,12,661424.67,503.21
2023,Studland Bay Wind Farm ,2019,190.02,4,737680.53,381.44
2023,Studland Bay Wind Farm ,2020,2508.14,49,699926.73,366.4
2023,Studland Bay Wind Farm ,2021,2953.84,63,724819.82,365.99
2023,Studland Bay Wind Farm ,2022,690.53,19,717388.66,371.15
2023,Studland Bay Wind Farm ,2023,686.48,14,731993.11,380.78
2023,Studland Bay Wind Farm ,2024,1513.03,32,730721.48,376.08
2023,Sample data,2019,332.2,7,749330.79,464.3
2023,Sample data,2020,2671.19,55,687018.7,440.87
2023,Sample data,2021,3575.28,65,712019.23,447.5
2023,Sample data,2022,3037.31,61,671861.88,440.63
2023,Sample data,2023,817.07,16,720708.23,463.16
2023,Sample data,2024,1323.26,30,713889.57,450.38
2023,Northern Midland Solar Farm,2019,111.53,2,877077.31,451.9
2023,Northern Midland Solar Farm,2020,2183.99,42,798998.71,431.93
2023,Northern Midland Solar Farm,2021,2964.05,55,832344.77,436.06
2023,Northern Midland Solar Farm,2022,1338.48,33,777902.97,434.31
2023,Northern Midland Solar Farm,2023,1097.01,24,842418.59,445.81
2023,Northern Midland Solar Farm,2024,356.61,8,849642.99,441.79
2023,Weasel Solar Farm ,2019,68.51,1,783023.9,467.5
2023,Weasel Solar Farm ,2020,2608.95,64,713777.41,442.02
2023,Weasel Solar Farm ,2021,3971.48,70,735810.39,445.46
2023,Weasel Solar Farm ,2022,1798.97,37,684647.13,446.11
2023,Weasel Solar Farm ,2023,765.63,19,751646.92,459.68
2023,Weasel Solar Farm ,2024,1920.67,37,748935.15,440.49
2023,Bell Bay Solar Farm,2019,165.38,4,854806.92,469.5
2023,Bell Bay Solar Farm,2020,1512.18,33,780448.74,451.97
2023,Bell Bay Solar Farm,2021,2002.51,40,819184.29,453.34
2023,Bell Bay Solar Farm,2022,766.64,18,779603.36,457.6
2023,Bell Bay Solar Farm,2023,895.8,21,828369.63,465.37
2023,Bell Bay Solar Farm,2024,229.7,4,836004.66,462.94
2023,King Island Solar Farm  ,2019,1355.08,23,799864.94,313.39
2023,King Island Solar Farm  ,2020,1985.06,47,774025.38,305.68
2023,King Island Solar Farm  ,2021,1625.01,46,792004.68,308.64
2023,King Island Solar Farm  ,2022,2336.17,54,775746.19,305.48
2023,King Island Solar Farm  ,2023,558.6,13,795857.28,314.86
2023,King Island Solar Farm  ,2024,3439.03,71,785236.59,306.71
2023,Woakwine Wind farm,2019,396.47,11,815860.54,436.03
2023,Woakwine Wind farm,2020,395.99,6,790118.88,430.85
2023,Woakwine Wind farm,2021,787.75,21,813474.99,430.22
2023,Woakwine Wind farm,2022,509.67,11,782107.25,424.96
2023,Woakwine Wind farm,2023,484.74,13,817980.45,429.21
2023,Woakwine Wind farm,2024,24.64,1,811714.52,436.17
2023,Robertstown Solar Project,2019,0.0,0,670846.54,400.18
2023,Robertstown Solar Project,2020,329.14,8,648363.32,394.64
2023,Robertstown Solar Project,2021,8.47,1,655461.57,397.76
2023,Robertstown Solar Project,2022,294.32,6,631558.96,394.41
2023,Robertstown Solar Project,2023,767.55,13,656247.96,395.4
2023,Robertstown Solar Project,2024,866.39,17,646451.59,390.65
2023,Goyder South Hybrid Renewable Power Station,2019,198.36,6,647483.79,345.72
2023,Goyder South Hybrid Renewable Power Station,2020,503.96,11,629894.53,339.39
2023,Goyder South Hybrid Renewable Power Station,2021,106.02,3,630797.02,341.48
2023,Goyder South Hybrid Renewable Power Station,2022,455.46,9,611708.14,338.64
2023,Goyder South Hybrid Renewable Power Station,2023,964.6,16,631036.3,340.04
2023,Goyder South Hybrid Renewable Power Station,2024,1256.73,24,622991.12,336.72
2023,Cleve Wind Farm,2019,162.69,6,742357.98,287.92
2023,Cleve Wind Farm,2020,701.13,19,725704.31,285.47
2023,Cleve Wind Farm,2021,585.58,23,733434.61,287.77
2023,Cleve Wind Farm,2022,166.13,8,719267.09,287.37
2023,Cleve Wind Farm,2023,773.18,21,739384.28,286.24
2023,Cleve Wind Farm,2024,687.72,25,729882.32,286.9
2023,Yoorndoo Ilga Solar,2019,12.85,1,748676.34,300.99
2023,Yoorndoo Ilga Solar,2020,301.71,7,729681.2,296.56
2023,Yoorndoo Ilga Solar,2021,13.69,3,730506.35,298.5
2023,Yoorndoo Ilga Solar,2022,476.4,12,712935.58,296.63
2023,Yoorndoo Ilga Solar,2023,748.69,18,735908.35,298.04
2023,Yoorndoo Ilga Solar,2024,658.3,19,723899.97,297.17
2023,Bodangora Wind Farm ,2019,270.51,6,768538.22,485.31
2023,Bodangora Wind Farm ,2020,575.81,13,757685.48,483.46
2023,Bodangora Wind Farm ,2021,66.98,1,751370.17,485.21
2023,Bodangora Wind Farm ,2022,1741.96,27,750250.04,480.14
2023,Bodangora Wind Farm ,2023,432.54,8,737212.06,484.6
2023,Bodangora Wind Farm ,2024,1534.43,26,722461.16,477.54
2023,Sapphire Wind Farm,2019,128.66,10,644492.72,337.28
2023,Sapphire Wind Farm,2020,1212.76,38,611693.19,327.26
2023,Sapphire Wind Farm,2021,1849.55,37,611895.66,325.75
2023,Sapphire Wind Farm,2022,1944.29,43,615317.42,326.62
2023,Sapphire Wind Farm,2023,53.28,6,631034.74,334.86
2023,Sapphire Wind Farm,2024,195.83,15,599308.07,323.0
2023,Metz Solar Farm ,2019,209.63,7,714935.89,344.42
2023,Metz Solar Farm ,2020,600.37,14,678650.23,341.29
2023,Metz Solar Farm ,2021,1102.7,25,687684.54,341.16
2023,Metz Solar Farm ,2022,1379.73,29,681531.49,339.45
2023,Metz Solar Farm ,2023,333.77,10,703324.25,343.73
2023,Metz Solar Farm ,2024,682.55,23,666141.34,335.98
2023,Bullawah Wind Farm,2019,875.46,17,682642.2,480.43
2023,Bullawah Wind Farm,2020,1003.46,17,661322.25,478.42
2023,Bullawah Wind Farm,2021,104.51,3,669914.61,474.61
2023,Bullawah Wind Farm,2022,613.3,16,638833.55,471.54
2023,Bullawah Wind Farm,2023,778.12,13,664277.5,481.24
2023,Bullawah Wind Farm,2024,1249.85,26,670085.32,474.35
2023,Sunraysia Solar Farm,2019,606.74,14,723084.5,432.64
2023,Sunraysia Solar Farm,2020,467.9,10,704714.74,436.72
2023,Sunraysia Solar Farm,2021,416.36,8,711924.33,434.25
2023,Sunraysia Solar Farm,2022,453.76,14,680916.05,429.77
2023,Sunraysia Solar Farm,2023,557.56,11,708833.05,435.22
2023,Sunraysia Solar Farm,2024,1742.83,41,707803.33,429.77
2023,Hunter Coast Offshore Wind Project (proposed) ,2019,636.99,12,698023.44,400.16
2023,Hunter Coast Offshore Wind Project (proposed) ,2020,757.17,15,663780.77,396.6
2023,Hunter Coast Offshore Wind Project (proposed) ,2021,1339.7,25,664894.14,397.35
2023,Hunter Coast Offshore Wind Project (proposed) ,2022,1475.23,27,648253.64,386.69
2023,Hunter Coast Offshore Wind Project (proposed) ,2023,334.77,6,709086.29,407.88
2023,Hunter Coast Offshore Wind Project (proposed) ,2024,1735.59,32,660241.38,393.7
2023,Muswellbrook Solar Farm ,2019,1906.7,33,611758.78,440.5
2023,Muswellbrook Solar Farm ,2020,1952.68,40,574944.23,429.1
2023,Muswellbrook Solar Farm ,2021,1516.69,31,582902.89,430.36
2023,Muswellbrook Solar Farm ,2022,5003.95,91,555450.0,414.18
2023,Muswellbrook Solar Farm ,2023,408.48,7,613607.89,448.12
2023,Muswellbrook Solar Farm ,2024,2919.54,64,571888.89,422.28
2023,Wollongong Offshore Wind Project (proposed),2019,161.61,3,844365.59,466.3
2023,Wollongong Offshore Wind Project (proposed),2020,616.12,12,791560.82,458.53
2023,Wollongong Offshore Wind Project (proposed),2021,920.87,16,812622.77,460.4
2023,Wollongong Offshore Wind Project (proposed),2022,729.57,17,784098.83,454.98
2023,Wollongong Offshore Wind Project (proposed),2023,283.2,7,848949.7,469.01
2023,Wollongong Offshore Wind Project (proposed),2024,2097.25,32,801878.79,455.38
2023,Shoalhaven Solar Farm ,2019,785.26,19,726202.1,443.33
2023,Shoalhaven Solar Farm ,2020,997.95,19,680708.65,436.42
2023,Shoalhaven Solar Farm ,2021,1374.51,24,701064.87,438.73
2023,Shoalhaven Solar Farm ,2022,1046.57,21,675569.65,428.84
2023,Shoalhaven Solar Farm ,2023,363.56,6,724026.81,448.91
2023,Shoalhaven Solar Farm ,2024,3063.62,53,676579.16,428.89
2024,Gippsland offshore wind,2019,0.0,0,797701.25,524.12
2024,Gippsland offshore wind,2020,274.9,11,753386.13,513.11
2024,Gippsland offshore wind,2021,183.51,3,786987.83,517.63
2024,Gippsland offshore wind,2022,1048.83,21,755779.64,511.03
2024,Gippsland offshore wind,2023,821.57,14,774165.33,522.64
2024,Gippsland offshore wind,2024,366.41,11,776175.69,512.24
2024,Hazelwood North Solar Farm,2019,98.43,2,749664.02,539.8
2024,Hazelwood North Solar Farm,2020,732.67,17,704527.17,529.31
2024,Hazelwood North Solar Farm,2021,250.06,4,722354.53,534.46
2024,Hazelwood North Solar Farm,2022,903.6,18,685034.42,525.35
2024,Hazelwood North Solar Farm,2023,519.9,10,716903.36,537.95
2024,Hazelwood North Solar Farm,2024,392.75,10,729528.73,529.93
2024,Glenrowan solar farm,2019,96.81,2,891452.43,508.12
2024,Glenrowan solar farm,2020,1081.09,21,854706.14,497.08
2024,Glenrowan solar farm,2021,3376.47,66,850823.96,484.32
2024,Glenrowan solar farm,2022,3471.64,67,812373.57,482.4
2024,Glenrowan solar farm,2023,2044.61,39,853178.07,489.53
2024,Glenrowan solar farm,2024,35.92,4,903062.84,499.1
2024,Hawkesdale wind farm,2019,239.81,6,856593.29,353.94
2024,Hawkesdale wind farm,2020,1417.81,35,824958.95,349.16
2024,Hawkesdale wind farm,2021,493.37,9,852055.97,354.58
2024,Hawkesdale wind farm,2022,804.3,17,818227.36,351.33
2024,Hawkesdale wind farm,2023,997.08,19,854995.02,352.92
2024,Hawkesdale wind farm,2024,410.49,12,857502.8,352.72
2024,Mortlake Energy Hub,2019,307.9,12,841664.62,357.03
2024,Mortlake Energy Hub,2020,1412.75,32,805181.61,352.12
2024,Mortlake Energy Hub,2021,431.55,11,833981.96,355.95
2024,Mortlake Energy Hub,2022,644.86,10,801450.25,352.9
2024,Mortlake Energy Hub,2023,672.94,10,837148.76,355.96
2024,Mortlake Energy Hub,2024,439.25,13,848458.12,356.22
2024,Golden Plains Wind Farm,2019,1014.42,25,621841.22,462.85
2024,Golden Plains Wind Farm,2020,2024.92,47,595454.46,450.83
2024,Golden Plains Wind Farm,2021,878.83,24,609839.97,450.49
2024,Golden Plains Wind Farm,2022,732.59,15,584152.46,445.32
2024,Golden Plains Wind Farm,2023,579.21,11,616078.87,456.07
2024,Golden Plains Wind Farm,2024,863.28,20,622434.24,455.63
2024,Elaine Solar Farm,2019,1014.76,25,607800.76,504.45
2024,Elaine Solar Farm,2020,1565.66,38,581381.24,492.95
2024,Elaine Solar Farm,2021,1119.09,27,594586.77,488.6
2024,Elaine Solar Farm,2022,1043.14,24,567436.95,482.3
2024,Elaine Solar Farm,2023,520.79,9,600540.3,502.42
2024,Elaine Solar Farm,2024,818.13,19,609730.32,499.25
2024,Warracknabeal Energy Park (proposed),2019,394.65,7,718664.42,600.27
2024,Warracknabeal Energy Park (proposed),2020,256.9,7,693705.59,596.61
2024,Warracknabeal Energy Park (proposed),2021,113.38,4,705721.46,596.3
2024,Warracknabeal Energy Park (proposed),2022,10.21,1,681916.15,596.82
2024,Warracknabeal Energy Park (proposed),2023,421.39,5,698797.19,599.0
2024,Warracknabeal Energy Park (proposed),2024,364.43,9,704202.77,594.72
2024,Murra Warra Solar Farm (proposed),2019,352.34,8,748711.13,583.34
2024,Murra Warra Solar Farm (proposed),2020,126.19,3,724256.83,579.87
2024,Murra Warra Solar Farm (proposed),2021,204.82,7,736216.37,579.88
2024,Murra Warra Solar Farm (proposed),2022,33.71,1,712209.78,580.73
2024,Murra Warra Solar Farm (proposed),2023,356.22,4,728557.4,582.27
2024,Murra Warra Solar Farm (proposed),2024,333.85,7,734967.84,578.86
2024,Gannawarra Solar Farm,2019,224.79,5,735363.75,667.98
2024,Gannawarra Solar Farm,2020,555.18,13,712554.1,668.94
2024,Gannawarra Solar Farm,2021,0.0,0,721564.84,664.34
2024,Gannawarra Solar Farm,2022,253.61,11,683168.69,656.83
2024,Gannawarra Solar Farm,2023,393.56,8,721170.9,665.08
2024,Gannawarra Solar Farm,2024,282.66,7,730800.73,660.73
2024,Meering West Wind Farm,2019,283.59,10,770508.65,556.16
2024,Meering West Wind Farm,2020,780.42,18,745727.86,557.23
2024,Meering West Wind Farm,2021,0.0,0,755810.88,553.62
2024,Meering West Wind Farm,2022,387.53,16,716332.69,546.27
2024,Meering West Wind Farm,2023,518.86,10,754900.64,554.02
2024,Meering West Wind Farm,2024,341.5,9,766020.69,550.29
2024,Coopers Gap ,2019,379.0,13,697245.04,342.27
2024,Coopers Gap ,2020,14.13,4,675403.78,342.88
2024,Coopers Gap ,2021,903.87,17,668449.35,340.69
2024,Coopers Gap ,2022,1511.59,25,670066.03,339.61
2024,Coopers Gap ,2023,118.84,5,673281.76,342.68
2024,Coopers Gap ,2024,176.37,8,650460.95,337.28
2024,Dulacca Wind Farm,2019,446.88,11,727977.12,342.04
2024,Dulacca Wind Farm,2020,242.27,8,703971.56,341.27
2024,Dulacca Wind Farm,2021,302.25,5,701141.47,341.41
2024,Dulacca Wind Farm,2022,1282.08,32,687162.55,338.79
2024,Dulacca Wind Farm,2023,50.49,2,706587.9,343.22
2024,Dulacca Wind Farm,2024,292.63,9,671703.46,336.89
2024,Mount Emerald Wind Farm,2019,598.46,17,689723.74,279.14
2024,Mount Emerald Wind Farm,2020,236.82,8,677702.23,278.05
2024,Mount Emerald Wind Farm,2021,1153.27,34,645945.07,271.75
2024,Mount Emerald Wind Farm,2022,107.09,7,646526.2,278.35
2024,Mount Emerald Wind Farm,2023,56.67,4,670489.19,278.73
2024,Mount Emerald Wind Farm,2024,112.42,6,658859.44,279.47
2024,Kaban,2019,629.3,18,587227.23,288.43
2024,Kaban,2020,802.8,25,574487.39,284.08
2024,Kaban,2021,2507.85,68,547359.87,276.83
2024,Kaban,2022,844.46,24,546343.23,283.94
2024,Kaban,2023,860.17,26,570009.96,284.63
2024,Kaban,2024,276.33,9,562140.59,287.1
2024,Sample data,2019,139.61,3,777149.29,545.92
2024,Sample data,2020,1158.28,28,714102.36,522.9
2024,Sample data,2021,2407.33,45,741375.2,524.53
2024,Sample data,2022,1640.36,31,700692.73,523.18
2024,Sample data,2023,569.18,13,750363.74,541.09
2024,Sample data,2024,155.69,6,746053.24,534.65
2024,Kennedy Energy Park Stage 1,2019,35.01,7,715745.81,248.91
2024,Kennedy Energy Park Stage 1,2020,356.27,12,712468.44,247.61
2024,Kennedy Energy Park Stage 1,2021,53.71,8,691762.64,248.8
2024,Kennedy Energy Park Stage 1,2022,1500.94,41,691157.5,245.41
2024,Kennedy Energy Park Stage 1,2023,55.12,9,702627.52,248.76
2024,Kennedy Energy Park Stage 1,2024,147.76,10,689290.53,247.43
2024,Western Downs Green Power Hub,2019,150.45,4,812246.88,371.28
2024,Western Downs Green Power Hub,2020,0.0,0,783636.94,372.18
2024,Western Downs Green Power Hub,2021,363.08,6,778732.46,369.84
2024,Western Downs Green Power Hub,2022,1002.72,20,766918.37,368.21
2024,Western Downs Green Power Hub,2023,0.0,0,793415.9,373.62
2024,Western Downs Green Power Hub,2024,86.73,3,751551.63,366.96
2024,Daydream Solar Farm,2019,90.11,9,645513.66,288.31
2024,Daydream Solar Farm,2020,303.96,13,643281.88,286.85
2024,Daydream Solar Farm,2021,447.08,16,620242.64,283.32
2024,Daydream Solar Farm,2022,991.13,26,625841.83,283.92
2024,Daydream Solar Farm,2023,90.2,8,638950.42,287.41
2024,Daydream Solar Farm,2024,173.03,10,630146.67,287.86
2024,Kidston Solar Project KS1,2019,62.33,2,627792.9,288.63
2024,Kidston Solar Project KS1,2020,87.14,7,616387.88,284.61
2024,Kidston Solar Project KS1,2021,597.45,15,596577.11,280.71
2024,Kidston Solar Project KS1,2022,562.47,16,595369.56,283.35
2024,Kidston Solar Project KS1,2023,424.85,15,608467.69,284.79
2024,Kidston Solar Project KS1,2024,86.16,3,601774.45,285.01
2024,Emerald Solar Farm,2019,128.99,5,662786.21,331.99
2024,Emerald Solar Farm,2020,572.93,12,643856.34,328.71
2024,Emerald Solar Farm,2021,897.48,16,638476.26,327.46
2024,Emerald Solar Farm,2022,1391.11,30,622710.57,324.38
2024,Emerald Solar Farm,2023,295.64,6,635819.53,329.1
2024,Emerald Solar Farm,2024,391.79,10,634678.19,327.28
2024,Ross River Solar Farm ,2019,1684.91,46,619050.52,258.88
2024,Ross River Solar Farm ,2020,543.99,25,617472.72,261.27
2024,Ross River Solar Farm ,2021,1328.88,47,595753.03,256.77
2024,Ross River Solar Farm ,2022,1217.72,41,602874.2,259.27
2024,Ross River Solar Farm ,2023,154.5,7,614054.62,262.7
2024,Ross River Solar Farm ,2024,146.51,8,600812.71,262.75
2024,Childers Solar Farm,2019,174.72,7,649780.85,342.6
2024,Childers Solar Farm,2020,937.58,24,625095.24,336.98
2024,Childers Solar Farm,2021,1745.42,37,620555.74,333.11
2024,Childers Solar Farm,2022,4079.94,78,611907.18,326.45
2024,Childers Solar Farm,2023,330.81,12,637077.52,340.63
2024,Childers Solar Farm,2024,394.98,9,618399.44,336.09
2024,Haughton Solar Farm,2019,2229.85,72,601229.95,268.31
2024,Haughton Solar Farm,2020,810.21,27,600877.82,272.26
2024,Haughton Solar Farm,2021,1344.08,50,581484.95,268.16
2024,Haughton Solar Farm,2022,1997.33,56,588157.36,269.26
2024,Haughton Solar Farm,2023,701.34,20,597017.52,273.43
2024,Haughton Solar Farm,2024,206.45,11,586735.86,273.1
2024,Cattle Hill Wind Farm ,2019,0.0,0,855808.01,535.56
2024,Cattle Hill Wind Farm ,2020,799.9,19,781394.89,512.64
2024,Cattle Hill Wind Farm ,2021,2759.8,49,803693.98,514.57
2024,Cattle Hill Wind Farm ,2022,1110.56,24,752777.91,518.11
2024,Cattle Hill Wind Farm ,2023,642.32,18,817078.21,527.59
2024,Cattle Hill Wind Farm ,2024,398.63,8,821800.02,517.48
2024,Granville Harbour Wind Farm,2019,1682.96,35,691321.83,490.94
2024,Granville Harbour Wind Farm,2020,2061.12,41,668892.46,472.98
2024,Granville Harbour Wind Farm,2021,3157.16,79,684297.01,477.06
2024,Granville Harbour Wind Farm,2022,1058.58,25,700736.82,485.56
2024,Granville Harbour Wind Farm,2023,1700.23,36,699560.79,485.66
2024,Granville Harbour Wind Farm,2024,494.95,8,700338.21,491.85
2024,"Huxley Wind Farm, King Island",2019,0.0,0,775504.09,783.58
2024,"Huxley Wind Farm, King Island",2020,0.0,0,749625.95,773.65
2024,"Huxley Wind Farm, King Island",2021,81.24,6,767986.41,772.45
2024,"Huxley Wind Farm, King Island",2022,306.76,7,752720.48,768.81
2024,"Huxley Wind Farm, King Island",2023,83.16,2,772063.24,787.27
2024,"Huxley Wind Farm, King Island",2024,349.38,10,764180.77,769.23
2024,Musselroe Wind Farm,2019,65.76,2,778569.48,475.52
2024,Musselroe Wind Farm,2020,1989.11,43,717957.59,455.27
2024,Musselroe Wind Farm,2021,2939.46,56,741272.98,459.58
2024,Musselroe Wind Farm,2022,1453.16,22,697052.25,455.38
2024,Musselroe Wind Farm,2023,537.09,11,746301.47,472.67
2024,Musselroe Wind Farm,2024,37.44,4,742542.33,467.15
2024,Studland Bay Wind Farm ,2019,63.32,3,774926.27,452.25
2024,Studland Bay Wind Farm ,2020,1896.8,39,738966.07,439.46
2024,Studland Bay Wind Farm ,2021,2754.94,64,768632.21,432.24
2024,Studland Bay Wind Farm ,2022,680.11,12,771420.53,444.21
2024,Studland Bay Wind Farm ,2023,362.9,8,782884.21,450.67
2024,Studland Bay Wind Farm ,2024,323.39,9,786385.73,447.71
2024,Sample data,2019,139.61,3,777149.29,545.92
2024,Sample data,2020,1158.28,28,714102.36,522.9
2024,Sample data,2021,2407.33,45,741375.2,524.53
2024,Sample data,2022,1640.36,31,700692.73,523.18
2024,Sample data,2023,569.18,13,750363.74,541.09
2024,Sample data,2024,155.69,6,746053.24,534.65
2024,Northern Midland Solar Farm,2019,77.11,1,845812.54,511.78
2024,Northern Midland Solar Farm,2020,2114.41,41,769351.68,489.01
2024,Northern Midland Solar Farm,2021,2746.62,48,802334.83,494.67
2024,Northern Midland Solar Farm,2022,1350.38,33,745878.3,491.53
2024,Northern Midland Solar Farm,2023,1051.59,25,808771.62,505.4
2024,Northern Midland Solar Farm,2024,238.58,4,817043.75,499.19
2024,Weasel Solar Farm ,2019,0.0,0,910609.35,494.87
2024,Weasel Solar Farm ,2020,1106.04,24,833999.04,477.67
2024,Weasel Solar Farm ,2021,2827.42,54,859267.33,477.04
2024,Weasel Solar Farm ,2022,1263.61,24,806028.69,480.62
2024,Weasel Solar Farm ,2023,453.1,11,881185.28,488.44
2024,Weasel Solar Farm ,2024,625.45,13,875939.69,478.6
2024,Bell Bay Solar Farm,2019,231.38,5,784601.7,464.84
2024,Bell Bay Solar Farm,2020,2082.15,37,716171.94,445.32
2024,Bell Bay Solar Farm,2021,2683.88,48,751786.57,446.76
2024,Bell Bay Solar Farm,2022,996.49,23,715257.45,449.84
2024,Bell Bay Solar Farm,2023,1190.32,26,760073.56,461.23
2024,Bell Bay Solar Farm,2024,386.01,7,767049.16,456.73
